Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Low Noise Accelerometer X,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Low Noise Accelerometer Z,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Pressure,Pressure,Temperature,Temperature,GSR,GSR,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,kPa,no units,Celcius*,no units,kOhms,
2283511,-144777.709960938,2060,-5.49397590361446,2503,-0.156626506024096,1374,8.10843373493976,8368,-5.13059472716125,-672,-0.412017167381974,-13584,8.32863274064991,-44,-0.83969465648855,55,0.67175572519084,-42,0.641221374045801,43052,99.7397827668187,27473,29.3190196589868,51246,1531.28757396885,1493934023702,
2290065,-144577.697753906,2061,-5.50602409638554,2504,-0.168674698795181,1376,8.08433734939759,8336,-5.11097486204782,-720,-0.441446965052115,-13520,8.28939301042305,-37,-0.885496183206107,58,0.564885496183206,-40,0.610687022900763,43051,99.7368777745366,27473,29.3190196589868,51248,1529.15299603888,1493934023911,
2296619,-144377.685546875,2062,-5.49397590361446,2503,-0.180722891566265,1376,8.08433734939759,8368,-5.13059472716125,-704,-0.431637032495402,-13472,8.25996321275291,-42,-0.977099236641221,64,0.641221374045801,-43,0.656488549618321,43051,99.7368777745366,27473,29.3190196589868,51248,1529.15299603888,1493934024102,
2303173,-144177.673339844,2062,-5.49397590361446,2503,-0.180722891566265,1376,8.08433734939759,8448,-5.17964438994482,-656,-0.402207234825261,-13456,8.2501532801962,-42,-0.900763358778626,59,0.641221374045801,-45,0.687022900763359,43051,99.7368777745366,27473,29.3190196589868,51245,1532.35709927253,1493934024305,
2309727,-143977.661132813,2059,-5.49397590361446,2503,-0.144578313253012,1375,8.09638554216868,8416,-5.16002452483139,-720,-0.441446965052115,-13520,8.28939301042305,-43,-0.900763358778626,59,0.656488549618321,-30,0.458015267175573,43053,99.7426877598442,27473,29.3190196589868,51246,1531.28757396885,1493934024513,
2316281,-143777.648925781,2061,-5.45783132530121,2500,-0.168674698795181,1373,8.12048192771084,8384,-5.14040465971796,-688,-0.421827099938688,-13488,8.26977314530963,-11,-1.02290076335878,67,0.16793893129771,-56,0.854961832061069,43051,99.7368777745366,27473,29.3190196589868,51243,1534.50063819882,1493934024704,
2322835,-143577.63671875,2067,-5.45783132530121,2500,-0.240963855421687,1374,8.10843373493976,8352,-5.12078479460454,-688,-0.421827099938688,-13568,8.31882280809319,-24,-1.23664122137405,81,0.366412213740458,-58,0.885496183206107,43050,99.7339727829981,27473,29.3190196589868,51239,1538.80575747252,1493934024914,
2329389,-143377.624511719,2067,-5.48192771084337,2502,-0.240963855421687,1376,8.08433734939759,8320,-5.10116492949111,-656,-0.402207234825261,-13456,8.2501532801962,-85,-0.732824427480916,48,1.29770992366412,-30,0.458015267175573,43053,99.7426877598442,27473,29.3190196589868,51236,1542.05048303189,1493934025104,
2335943,-143177.612304688,2063,-5.49397590361446,2503,-0.192771084337349,1376,8.08433734939759,8384,-5.14040465971796,-640,-0.392397302268547,-13536,8.29920294297977,-15,-0.885496183206107,58,0.229007633587786,-37,0.564885496183206,43053,99.7443675742316,27474,29.3248719437158,51234,1544.22124613713,1493934025313,
2342497,-142977.600097656,2069,-5.40963855421687,2496,-0.265060240963855,1373,8.12048192771084,8352,-5.12078479460454,-656,-0.402207234825261,-13584,8.32863274064991,-68,-1.02290076335878,67,1.0381679389313,-48,0.732824427480916,43049,99.7327474547899,27474,29.3248719437158,51232,1546.39812947682,1493934025506,
2349051,-142777.587890625,2063,-5.49397590361446,2503,-0.192771084337349,1377,8.07228915662651,8368,-5.13059472716125,-704,-0.431637032495402,-13472,8.25996321275291,-75,-1.19083969465649,78,1.14503816793893,-45,0.687022900763359,43049,99.7327474547899,27474,29.3248719437158,51230,1548.58115897053,1493934025716,
2355605,-142577.575683594,2062,-5.49397590361446,2503,-0.180722891566265,1375,8.09638554216868,8464,-5.18945432250153,-672,-0.412017167381974,-13456,8.2501532801962,9,-0.442748091603053,29,-0.137404580152672,-21,0.320610687022901,43051,99.7385575130237,27474,29.3248719437158,51229,1549.67498666505,1493934025900,
2362159,-142377.563476563,2060,-5.48192771084337,2502,-0.156626506024096,1374,8.10843373493976,8400,-5.15021459227468,-672,-0.412017167381974,-13552,8.30901287553648,-161,-2.88549618320611,189,2.45801526717557,-135,2.06106870229008,43049,99.7327474547899,27474,29.3248719437158,51229,1549.67498666505,1493934026110,
2368713,-142177.551269531,2072,-5.57831325301205,2510,-0.301204819277108,1379,8.04819277108434,8512,-5.21888412017167,-768,-0.470876762722256,-13456,8.2501532801962,-81,-0.229007633587786,15,1.23664122137405,-22,0.33587786259542,43049,99.7327474547899,27474,29.3248719437158,51230,1548.58115897053,1493934026326,
2375267,-141977.5390625,2054,-5.45783132530121,2500,-0.0843373493975904,1379,8.04819277108434,8480,-5.19926425505825,-736,-0.451256897608829,-13408,8.22072348252606,319,2.10687022900763,-138,-4.87022900763359,-206,3.14503816793893,43049,99.7327474547899,27474,29.3248719437158,51230,1548.58115897053,1493934026510,
2381821,-141777.526855469,1990,-4.57831325301205,2427,0.686746987951807,1291,9.10843373493976,8576,-5.25812385039853,-624,-0.382587369711833,-14352,8.79950950337216,803,20.3969465648855,-1336,-12.2595419847328,-1422,21.7099236641221,43049,99.7327474547899,27474,29.3248719437158,51230,1548.58115897053,1493934026701,
2388375,-141577.514648438,2000,-4.51807228915663,2422,0.566265060240964,1367,8.19277108433735,6816,-4.17903126916002,576,0.353157572041692,-12992,7.9656652360515,-270,-18.6564885496183,1222,4.12213740458015,414,-6.3206106870229,43046,99.7240323730152,27474,29.3248719437158,51230,1548.58115897053,1493934026911,
2394929,-141377.502441406,2046,-4.08433734939759,2386,0.0120481927710843,1361,8.26506024096386,8464,-5.18945432250153,80,0.0490496627835684,-13616,8.34825260576334,-36,-3.77099236641221,247,0.549618320610687,-508,7.75572519083969,43049,99.7327474547899,27474,29.3248719437158,51230,1548.58115897053,1493934027125,
2401483,-141177.490234375,2050,-5.25301204819277,2483,-0.036144578313253,1357,8.31325301204819,7760,-4.75781729000613,-240,-0.147148988350705,-13824,8.47578172900061,-59,-2.7175572519084,178,0.900763358778626,69,-1.05343511450382,43049,99.7361066450192,27476,29.3365760038836,51230,1548.58115897053,1493934027311,
2408037,-140977.478027344,2043,-5.09638554216868,2470,0.0481927710843374,1354,8.34939759036145,7872,-4.82648681790313,-288,-0.176578786020846,-13936,8.54445125689761,-51,-1.05343511450382,69,0.778625954198473,-24,0.366412213740458,43050,99.7390117496614,27476,29.3365760038836,51229,1549.67498666505,1493934027526,
2414591,-140777.465820313,2043,-5.07228915662651,2468,0.0481927710843374,1353,8.36144578313253,7840,-4.8068669527897,-304,-0.18638871857756,-13920,8.53464132434089,-68,-1.32824427480916,87,1.0381679389313,-22,0.33587786259542,43050,99.7390117496614,27476,29.3365760038836,51229,1549.67498666505,1493934027711,
2421145,-140577.453613281,2045,-5.10843373493976,2471,0.0240963855421687,1355,8.33734939759036,7856,-4.81667688534641,-320,-0.196198651134273,-13888,8.51502145922747,-46,-1.3587786259542,89,0.702290076335878,-10,0.152671755725191,43050,99.7390117496614,27476,29.3365760038836,51227,1551.86728430985,1493934027941,
2427699,-140377.44140625,2044,-5.04819277108434,2466,0.036144578313253,1353,8.36144578313253,7888,-4.83629675045984,-336,-0.206008583690987,-13952,8.55426118945432,-57,-1.06870229007634,70,0.870229007633588,-31,0.473282442748092,43049,99.7361066450192,27476,29.3365760038836,51226,1552.96576083209,1493934028113,
2434253,-140177.429199219,2049,-5.19277108433735,2478,-0.0240963855421687,1362,8.25301204819277,7968,-4.88534641324341,-352,-0.215818516247701,-13904,8.52483139178418,-166,-1.16030534351145,76,2.53435114503817,110,-1.6793893129771,43049,99.73778617268,27477,29.3424277793989,51225,1554.06579355106,1493934028328,
2440807,-139977.416992188,2052,-5.1566265060241,2475,-0.0602409638554217,1356,8.32530120481928,7904,-4.84610668301655,-384,-0.235438381361128,-13840,8.48559166155733,-12,-0.687022900763359,45,0.183206106870229,-37,0.564885496183206,43049,99.73778617268,27477,29.3424277793989,51224,1555.16738577607,1493934028516,
2447361,-139777.404785156,2049,-5.12048192771084,2472,-0.0240963855421687,1357,8.31325301204819,7920,-4.85591661557327,-400,-0.245248313917842,-13920,8.53464132434089,-65,-1.31297709923664,86,0.99236641221374,-85,1.29770992366412,43049,99.73778617268,27477,29.3424277793989,51227,1551.86728430985,1493934028700,
2453915,-139577.392578125,2040,-5.07228915662651,2468,0.0843373493975904,1356,8.32530120481928,7952,-4.8755364806867,-416,-0.255058246474555,-13904,8.52483139178418,-19,-1.46564885496183,96,0.290076335877863,-78,1.19083969465649,43049,99.73778617268,27477,29.3424277793989,51230,1548.58115897053,1493934028909,
2460469,-139377.380371094,2047,-5.21686746987952,2480,0,1360,8.27710843373494,7984,-4.89515634580012,-416,-0.255058246474555,-13872,8.50521152667075,6,-1.14503816793893,75,-0.0916030534351145,-40,0.610687022900763,43049,99.73778617268,27477,29.3424277793989,51234,1544.22124613713,1493934029117,
2467023,-139177.368164063,2053,-5.1566265060241,2475,-0.072289156626506,1358,8.30120481927711,8000,-4.90496627835684,-432,-0.264868179031269,-13888,8.51502145922747,-32,-0.702290076335878,46,0.488549618320611,-19,0.290076335877863,43049,99.7411450931396,27479,29.3541308214838,51239,1538.80575747252,1493934029310,
2473577,-138977.355957031,2042,-5.12048192771084,2472,0.0602409638554217,1357,8.31325301204819,7888,-4.83629675045984,-432,-0.264868179031269,-13968,8.56407112201104,55,-1.25190839694656,82,-0.83969465648855,-34,0.519083969465649,43049,99.7411450931396,27479,29.3541308214838,51243,1534.50063819882,1493934029525,
2480131,-138777.34375,2048,-5.13253012048193,2473,-0.0120481927710843,1353,8.36144578313253,7824,-4.79705702023299,-448,-0.274678111587983,-13840,8.48559166155733,-68,-0.67175572519084,44,1.0381679389313,-4,0.0610687022900763,43049,99.7411450931396,27479,29.3541308214838,51246,1531.28757396885,1493934029709,
2486685,-138577.331542969,2054,-5.13253012048193,2473,-0.0843373493975904,1359,8.28915662650602,7920,-4.85591661557327,-432,-0.264868179031269,-13920,8.53464132434089,-70,-1.34351145038168,88,1.06870229007634,-74,1.12977099236641,43046,99.7324294421624,27479,29.3541308214838,51248,1529.15299603888,1493934029937,
2493239,-138377.319335938,2053,-5.08433734939759,2469,-0.072289156626506,1360,8.27710843373494,7936,-4.86572654812998,-384,-0.235438381361128,-14032,8.60331085223789,-52,-0.702290076335878,46,0.793893129770992,-34,0.519083969465649,43047,99.7353346584113,27479,29.3541308214838,51249,1528.08793718214,1493934030106,
2499793,-138177.307128906,2047,-5.18072289156627,2477,0,1356,8.32530120481928,7936,-4.86572654812998,-432,-0.264868179031269,-13952,8.55426118945432,-24,-1.0381679389313,68,0.366412213740458,-36,0.549618320610687,43047,99.737013975341,27480,29.3599820881298,51250,1527.02436092503,1493934030315,
2506347,-137977.294921875,2053,-5.12048192771084,2472,-0.072289156626506,1354,8.34939759036145,7920,-4.85591661557327,-448,-0.274678111587983,-13856,8.49540159411404,-43,-0.610687022900763,40,0.656488549618321,-33,0.50381679389313,43047,99.737013975341,27480,29.3599820881298,51248,1529.15299603888,1493934030515,
2512901,-137777.282714844,2051,-5.16867469879518,2476,-0.0481927710843374,1359,8.28915662650602,7920,-4.85591661557327,-416,-0.255058246474555,-13904,8.52483139178418,-102,-1.09923664122137,72,1.55725190839695,-73,1.11450381679389,43046,99.7341087211486,27480,29.3599820881298,51248,1529.15299603888,1493934030702,
2519455,-137577.270507813,2051,-5.13253012048193,2473,-0.0481927710843374,1357,8.31325301204819,8000,-4.90496627835684,-512,-0.313917841814838,-13888,8.51502145922747,-53,-0.900763358778626,59,0.809160305343511,-27,0.412213740458015,43049,99.7428244859567,27480,29.3599820881298,51246,1531.28757396885,1493934030911,
2526009,-137377.258300781,2050,-5.12048192771084,2472,-0.036144578313253,1356,8.32530120481928,7936,-4.86572654812998,-400,-0.245248313917842,-13856,8.49540159411404,-50,-0.961832061068702,63,0.763358778625954,-41,0.625954198473282,43049,99.7428244859567,27480,29.3599820881298,51246,1531.28757396885,1493934031119,
2532563,-137177.24609375,2050,-5.14457831325301,2474,-0.036144578313253,1359,8.28915662650602,8000,-4.90496627835684,-432,-0.264868179031269,-13856,8.49540159411404,-68,-1.23664122137405,81,1.0381679389313,-43,0.656488549618321,43049,99.7445038338441,27481,29.3658331852293,51246,1531.28757396885,1493934031306,
2539117,-136977.233886719,2050,-5.14457831325301,2474,-0.036144578313253,1357,8.31325301204819,7984,-4.89515634580012,-512,-0.313917841814838,-13760,8.43654199877376,-39,-0.916030534351145,60,0.595419847328244,-50,0.763358778625954,43046,99.7357879552084,27481,29.3658331852293,51250,1527.02436092503,1493934031515,
2545671,-136777.221679688,2050,-5.1566265060241,2475,-0.036144578313253,1358,8.30120481927711,7936,-4.86572654812998,-432,-0.264868179031269,-13824,8.47578172900061,-42,-1.09923664122137,72,0.641221374045801,-29,0.442748091603053,43049,99.7445038338441,27481,29.3658331852293,51251,1525.96226417398,1493934031702,
2552225,-136577.209472656,2051,-5.1566265060241,2475,-0.0481927710843374,1357,8.31325301204819,7936,-4.86572654812998,-416,-0.255058246474555,-13808,8.4659717964439,-54,-0.916030534351145,60,0.82442748091603,-37,0.564885496183206,43046,99.7357879552084,27481,29.3658331852293,51249,1528.08793718214,1493934031927,
2558779,-136377.197265625,2052,-5.14457831325301,2474,-0.0602409638554217,1358,8.30120481927711,8016,-4.91477621091355,-416,-0.255058246474555,-13824,8.47578172900061,-34,-0.763358778625954,50,0.519083969465649,-52,0.793893129770992,43046,99.7357879552084,27481,29.3658331852293,51248,1529.15299603888,1493934032111,
2565333,-136177.185058594,2051,-5.1566265060241,2475,-0.0481927710843374,1358,8.30120481927711,7984,-4.89515634580012,-464,-0.284488044144696,-13952,8.55426118945432,-59,-1.0381679389313,68,0.900763358778626,-51,0.778625954198473,43046,99.7357879552084,27481,29.3658331852293,51248,1529.15299603888,1493934032327,
2571887,-135977.172851563,2051,-5.14457831325301,2474,-0.0481927710843374,1356,8.32530120481928,7984,-4.89515634580012,-496,-0.304107909258124,-13888,8.51502145922747,-61,-0.916030534351145,60,0.931297709923664,-45,0.687022900763359,43045,99.732882663817,27481,29.3658331852293,51248,1529.15299603888,1493934032510,
2578441,-135777.160644531,2051,-5.1566265060241,2475,-0.0481927710843374,1358,8.30120481927711,8000,-4.90496627835684,-464,-0.284488044144696,-13856,8.49540159411404,-45,-0.946564885496183,62,0.687022900763359,-37,0.564885496183206,43047,99.7386932473433,27481,29.3658331852293,51247,1530.21954059749,1493934032725,
2584995,-135577.1484375,2052,-5.1566265060241,2475,-0.0602409638554217,1358,8.30120481927711,7904,-4.84610668301655,-480,-0.29429797670141,-13872,8.50521152667075,-42,-1.06870229007634,70,0.641221374045801,-42,0.641221374045801,43046,99.7357879552084,27481,29.3658331852293,51246,1531.28757396885,1493934032905,
2591549,-135377.136230469,2053,-5.18072289156627,2477,-0.072289156626506,1359,8.28915662650602,7920,-4.85591661557327,-464,-0.284488044144696,-13840,8.48559166155733,-47,-1.11450381679389,73,0.717557251908397,-38,0.580152671755725,43045,99.732882663817,27481,29.3658331852293,51246,1531.28757396885,1493934033100,
2598103,-135177.124023438,2053,-5.18072289156627,2477,-0.072289156626506,1358,8.30120481927711,7936,-4.86572654812998,-480,-0.29429797670141,-13792,8.45616186388719,-59,-0.977099236641221,64,0.900763358778626,-39,0.595419847328244,43045,99.734561815018,27482,29.3716841128204,51245,1532.35709927253,1493934033309,
2604657,-134977.111816406,2055,-5.16867469879518,2476,-0.0963855421686747,1359,8.28915662650602,7936,-4.86572654812998,-448,-0.274678111587983,-13808,8.4659717964439,-53,-0.870229007633588,57,0.809160305343511,-54,0.82442748091603,43046,99.7374671443508,27482,29.3716841128204,51246,1531.28757396885,1493934033517,
2611211,-134777.099609375,2053,-5.14457831325301,2474,-0.072289156626506,1358,8.30120481927711,7936,-4.86572654812998,-448,-0.274678111587983,-13872,8.50521152667075,-63,-0.854961832061069,56,0.961832061068702,-30,0.458015267175573,43044,99.7316564864289,27482,29.3716841128204,51245,1532.35709927253,1493934033702,
2617765,-134577.087402344,2052,-5.13253012048193,2473,-0.0602409638554217,1356,8.32530120481928,7920,-4.85591661557327,-528,-0.323727774371551,-13792,8.45616186388719,-41,-0.885496183206107,58,0.625954198473282,-43,0.656488549618321,43045,99.734561815018,27482,29.3716841128204,51245,1532.35709927253,1493934033910,
2624319,-134377.075195313,2048,-5.18072289156627,2477,-0.0120481927710843,1359,8.28915662650602,8016,-4.91477621091355,-480,-0.29429797670141,-13824,8.47578172900061,-53,-0.931297709923664,61,0.809160305343511,-42,0.641221374045801,43043,99.7287511585834,27482,29.3716841128204,51244,1533.42811963683,1493934034127,
2630873,-134177.062988281,2070,-5.09638554216868,2470,-0.27710843373494,1354,8.34939759036145,7984,-4.89515634580012,-656,-0.402207234825261,-13808,8.4659717964439,-26,-1.77099236641221,116,0.396946564885496,-36,0.549618320610687,43043,99.7405034289825,27489,29.4126358629327,51244,1533.42811963683,1493934034313,
2637427,-133977.05078125,2049,-5.1566265060241,2475,-0.0240963855421687,1358,8.30120481927711,8000,-4.90496627835684,-528,-0.323727774371551,-13776,8.44635193133047,32,0.0152671755725191,-1,-0.488549618320611,6,-0.0916030534351145,43045,99.7463146165369,27489,29.4126358629327,51243,1534.50063819882,1493934034505,
2643981,-133777.038574219,2051,-5.16867469879518,2476,-0.0481927710843374,1356,8.32530120481928,8032,-4.92458614347026,-496,-0.304107909258124,-13888,8.51502145922747,1,-0.122137404580153,8,-0.0152671755725191,-14,0.213740458015267,43044,99.7434090223878,27489,29.4126358629327,51242,1535.5746581043,1493934034713,
2650535,-133577.026367188,2050,-5.12048192771084,2472,-0.036144578313253,1358,8.30120481927711,7888,-4.83629675045984,-432,-0.264868179031269,-13920,8.53464132434089,-98,-1.34351145038168,88,1.49618320610687,-80,1.22137404580153,43044,99.7434090223878,27489,29.4126358629327,51241,1536.65018250794,1493934034930,
2657089,-133377.014160156,2052,-5.1566265060241,2475,-0.0602409638554217,1357,8.31325301204819,7936,-4.86572654812998,-432,-0.264868179031269,-13856,8.49540159411404,-73,-1.09923664122137,72,1.11450381679389,-30,0.458015267175573,43043,99.7405034289825,27489,29.4126358629327,51240,1537.72721457323,1493934035113,
2663643,-133177.001953125,2054,-5.16867469879518,2476,-0.0843373493975904,1357,8.31325301204819,8064,-4.94420600858369,-480,-0.29429797670141,-13840,8.48559166155733,-37,-0.809160305343511,53,0.564885496183206,-40,0.610687022900763,43043,99.7405034289825,27489,29.4126358629327,51240,1537.72721457323,1493934035330,
